candidate_id	source_id	source_url	status	review_batch_id	import_scope	rank_basis	entity_class	source_claims_used	confidence_detail	parentage_status	query_readiness	exclusion_reason	notes
cand-q1297894	src-wikidata-q1297894	https://www.wikidata.org/wiki/Q1297894	promoted	batch-500-candidates	title_identity_only	literal	county	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: County of Ribagorza; description: medieval county; article: https://en.wikipedia.org/wiki/County_of_Ribagorza
cand-q1232887	src-wikidata-q1232887	https://www.wikidata.org/wiki/Q1232887	promoted	batch-500-candidates	title_identity_only	literal	county	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: County of Savoy; description: countship; article: https://en.wikipedia.org/wiki/County_of_Savoy
cand-q1917014	src-wikidata-q1917014	https://www.wikidata.org/wiki/Q1917014	promoted	batch-500-candidates	title_identity_only	literal	county	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: County of Sicily; description: Norman state comprising the islands of Sicily and Malta and part of Calabria from 1071 until 1130; article: https://en.wikipedia.org/wiki/County_of_Sicily
cand-q517940	src-wikidata-q517940	https://www.wikidata.org/wiki/Q517940	pending	batch-500-candidates	title_identity_only	literal	county	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: County of Sponheim; description: countship; article: https://en.wikipedia.org/wiki/County_of_Sponheim
cand-q881030	src-wikidata-q881030	https://www.wikidata.org/wiki/Q881030	pending	batch-500-candidates	title_identity_only	literal	county	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: County of Tecklenburg; description: countship; article: https://en.wikipedia.org/wiki/County_of_Tecklenburg
cand-q110133597	src-wikidata-q110133597	https://www.wikidata.org/wiki/Q110133597	pending	batch-500-candidates	title_identity_only	literal	county	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: County of Vianden; description: ; article: https://en.wikipedia.org/wiki/County_of_Vianden
cand-q2991474	src-wikidata-q2991474	https://www.wikidata.org/wiki/Q2991474	promoted	batch-500-candidates	title_identity_only	literal	county	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: County of Württemberg; description: historical territory; article: https://en.wikipedia.org/wiki/County_of_W%C3%BCrttemberg
cand-q953432	src-wikidata-q953432	https://www.wikidata.org/wiki/Q953432	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Couto Misto; description: former country in Modern Day Spain and Portugal; article: https://en.wikipedia.org/wiki/Couto_Misto
cand-q72785	src-wikidata-q72785	https://www.wikidata.org/wiki/Q72785	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Cretan State; description: state on Crete between 1898-1913; article: https://en.wikipedia.org/wiki/Cretan_State
cand-q160440	src-wikidata-q160440	https://www.wikidata.org/wiki/Q160440	promoted	batch-500-candidates	title_identity_only	literal	empire	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Crimean Khanate; description: former state at the Crimean Peninsula until April 1783; article: https://en.wikipedia.org/wiki/Crimean_Khanate
cand-q1419681	src-wikidata-q1419681	https://www.wikidata.org/wiki/Q1419681	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Crimean People's Republic; description: former country in Europe; article: https://en.wikipedia.org/wiki/Crimean_People%27s_Republic
cand-q1842362	src-wikidata-q1842362	https://www.wikidata.org/wiki/Q1842362	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Crimean Socialist Soviet Republic; description: former state; article: https://en.wikipedia.org/wiki/Crimean_Socialist_Soviet_Republic
cand-q1789596	src-wikidata-q1789596	https://www.wikidata.org/wiki/Q1789596	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Croatia in personal union with Hungary; description: personal union of the Kingdom of Croatia and the Kingdom of Hungary from 1102 to 1526; article: https://en.wikipedia.org/wiki/Croatia_in_personal_union_with_Hungary
cand-q334731	src-wikidata-q334731	https://www.wikidata.org/wiki/Q334731	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Croatian Republic of Herzeg-Bosnia; description: unrecognized proto-state in the Balkans (1991-96); now part of Bosnia and Herzegovina; article: https://en.wikipedia.org/wiki/Croatian_Republic_of_Herzeg-Bosnia
cand-q204920	src-wikidata-q204920	https://www.wikidata.org/wiki/Q204920	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Crown of Aragon; description: composite monarchy which existed between 1162–1716; article: https://en.wikipedia.org/wiki/Crown_of_Aragon
cand-q217196	src-wikidata-q217196	https://www.wikidata.org/wiki/Q217196	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Crown of Castile; description: former country; article: https://en.wikipedia.org/wiki/Crown_of_Castile
cand-q171348	src-wikidata-q171348	https://www.wikidata.org/wiki/Q171348	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Crown of the Kingdom of Poland; description: 1385–1795 territorial possessions of the King of Poland; article: https://en.wikipedia.org/wiki/Crown_of_the_Kingdom_of_Poland
cand-q1998866	src-wikidata-q1998866	https://www.wikidata.org/wiki/Q1998866	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Czech and Slovak Federal Republic; description: 1990-1993 federal republic in Central/Eastern Europe; article: https://en.wikipedia.org/wiki/Czech_and_Slovak_Federative_Republic
cand-q853348	src-wikidata-q853348	https://www.wikidata.org/wiki/Q853348	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Czechoslovak Socialist Republic; description: republic in Central/Eastern Europe between 1948 and 1990; article: https://en.wikipedia.org/wiki/Czechoslovak_Socialist_Republic
cand-q33946	src-wikidata-q33946	https://www.wikidata.org/wiki/Q33946	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Czechoslovakia; description: country in Central Europe (1918–1992); article: https://en.wikipedia.org/wiki/Czechoslovakia
cand-q173082	src-wikidata-q173082	https://www.wikidata.org/wiki/Q173082	promoted	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Dacia; description: Balkan kingdom of the Dacians (168 BC-106 AD); article: https://en.wikipedia.org/wiki/Dacia
cand-q1277557	src-wikidata-q1277557	https://www.wikidata.org/wiki/Q1277557	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Democratic Federal Yugoslavia; description: former state in Southeast Europe between November 1943 and November 1945; article: https://en.wikipedia.org/wiki/Democratic_Federal_Yugoslavia
cand-q62651	src-wikidata-q62651	https://www.wikidata.org/wiki/Q62651	promoted	batch-500-candidates	title_identity_only	approximate	confederation	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Denmark–Norway; description: political union (1524–1814); article: https://en.wikipedia.org/wiki/Denmark%E2%80%93Norway
cand-q187684	src-wikidata-q187684	https://www.wikidata.org/wiki/Q187684	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Despotate of Epirus; description: former country; article: https://en.wikipedia.org/wiki/Despotate_of_Epirus
cand-q113614156	src-wikidata-q113614156	https://www.wikidata.org/wiki/Q113614156	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Despotate of Lovech; description: Medieval Bulgarian state centered in Lovech (1330–1446); article: https://en.wikipedia.org/wiki/Despotate_of_Lovech
cand-q3623202	src-wikidata-q3623202	https://www.wikidata.org/wiki/Q3623202	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: District of Branković; description: medieval Serbian state; article: https://en.wikipedia.org/wiki/District_of_Brankovi%C4%87
cand-q2453974	src-wikidata-q2453974	https://www.wikidata.org/wiki/Q2453974	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Don Republic; description: independent self-proclaimed anti-Bolshevik republic formed by the Armed Forces of South Russia on the territory of Don Cossacks against another self-proclaimed Don Soviet Republic; article: https://en.wikipedia.org/wiki/Don_Republic
cand-q61427	src-wikidata-q61427	https://www.wikidata.org/wiki/Q61427	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Donetsk-Krivoy Rog Soviet Republic; description: self-declared Soviet republic of the Russian SFSR; article: https://en.wikipedia.org/wiki/Donetsk%E2%80%93Krivoy_Rog_Soviet_Republic
cand-q3738649	src-wikidata-q3738649	https://www.wikidata.org/wiki/Q3738649	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Dual monarchy of England and France; description: period in the Middle Ages where Charles VII of France and Henry VI of England disputed the succession to the throne of France; article: https://en.wikipedia.org/wiki/Dual_monarchy_of_England_and_France
cand-q95950649	src-wikidata-q95950649	https://www.wikidata.org/wiki/Q95950649	promoted	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Duchy of Alsace; description: former political subdivision of the Frankish kingdoms; article: https://en.wikipedia.org/wiki/Duchy_of_Alsace
